开始城市,结束城市,实际迁徙指数
荆门,孝感,18.136666666666667
荆门,宜昌,40.51472222222222
荆门,恩施土家族苗族,1.961666666666667
荆门,武汉,55.46111111111113
荆门,潜江,13.641388888888889
荆门,荆州,52.051666666666655
荆门,襄阳,48.58000000000001
荆门,随州,10.79111111111111
荆门,黄冈,0.21416666666666667
莆田,三明,7.002777777777779
莆田,南平,3.795277777777779
莆田,厦门,28.656666666666663
莆田,宁德,7.853333333333334
莆田,泉州,112.49861111111109
莆田,漳州,9.674444444444445
莆田,福州,114.0938888888889
莆田,龙岩,4.522499999999999
菏泽,临沂,25.105277777777786
菏泽,枣庄,3.2866666666666666
菏泽,泰安,25.488888888888876
菏泽,济南,83.43361111111109
菏泽,济宁,196.57861111111112
菏泽,潍坊,4.053333333333334
菏泽,聊城,35.64861111111111
菏泽,青岛,12.324444444444447
萍乡,上饶,2.7608333333333324
萍乡,九江,2.4155555555555552
萍乡,南昌,10.123055555555558
萍乡,吉安,14.69027777777778
萍乡,宜春,40.20027777777779
萍乡,抚州,2.3363888888888886
萍乡,新余,6.97388888888889
萍乡,赣州,4.3325
营口,丹东,1.1947222222222222
营口,大连,55.27611111111112
营口,朝阳,0.5180555555555555
营口,沈阳,30.883611111111115
营口,盘锦,35.79777777777777
营口,葫芦岛,4.100833333333333
营口,辽阳,8.309444444444443
营口,锦州,11.618333333333336
营口,鞍山,53.65027777777779
葫芦岛,大连,7.761111111111111
葫芦岛,朝阳,28.20694444444444
葫芦岛,沈阳,42.91916666666666
葫芦岛,盘锦,19.305555555555554
葫芦岛,营口,8.22222222222222
葫芦岛,辽阳,0.05722222222222222
葫芦岛,铁岭,2.2283333333333335
葫芦岛,锦州,86.30472222222222
葫芦岛,阜新,7.696388888888889
葫芦岛,鞍山,11.362222222222222
蚌埠,亳州,51.528888888888886
蚌埠,六安,0.07472222222222223
蚌埠,合肥,82.45638888888892
蚌埠,宿州,80.24555555555554
蚌埠,淮北,16.150555555555552
蚌埠,淮南,37.615833333333335
蚌埠,滁州,113.98750000000005
蚌埠,芜湖,1.5325000000000002
蚌埠,阜阳,19.617222222222228
衡水,保定,129.33499999999995
衡水,北京,44.36750000000001
衡水,唐山,12.332777777777775
衡水,天津,41.91388888888892
衡水,廊坊,59.786388888888844
衡水,张家口,5.401666666666668
衡水,承德,0.41000000000000003
衡水,沧州,223.63666666666668
衡水,石家庄,171.26888888888888
衡水,秦皇岛,4.778333333333331
衡水,邢台,133.83833333333337
衡水,邯郸,75.45333333333336
衡阳,东莞,7.303611111111111
衡阳,娄底,26.062500000000004
衡阳,岳阳,15.635277777777771
衡阳,常德,7.707777777777778
衡阳,广州,22.194444444444446
衡阳,怀化,1.2738888888888888
衡阳,株洲,48.07944444444444
衡阳,永州,63.764999999999965
衡阳,湘潭,41.339166666666685
衡阳,湘西土家族苗族,0.3072222222222223
衡阳,益阳,7.888888888888888
衡阳,邵阳,32.853333333333325
衡阳,郴州,79.52777777777776
衡阳,长沙,125.21444444444444
衢州,上饶,9.44111111111111
衢州,丽水,28.72250000000001
衢州,台州,33.30666666666666
衢州,嘉兴,20.03138888888888
衢州,宁波,41.869166666666665
衢州,杭州,121.00388888888888
衢州,温州,53.54361111111113
衢州,湖州,11.55111111111111
衢州,绍兴,27.58333333333333
衢州,金华,242.42166666666665
襄阳,十堰,63.07138888888887
襄阳,孝感,11.054444444444448
襄阳,宜昌,18.728611111111114
襄阳,恩施土家族苗族,0.028888888888888888
襄阳,武汉,41.37555555555555
襄阳,荆州,17.731388888888894
襄阳,荆门,39.25555555555556
襄阳,随州,31.279722222222215
襄阳,黄冈,0.09777777777777778
西双版纳傣族,临沧,0.46611111111111114
西双版纳傣族,丽江,0.17583333333333334
西双版纳傣族,保山,0.059166666666666666
西双版纳傣族,大理白族,1.3027777777777778
西双版纳傣族,德宏傣族景颇族,0.059166666666666666
西双版纳傣族,昆明,13.319722222222225
西双版纳傣族,普洱,18.36944444444444
西双版纳傣族,玉溪,2.962777777777777
西双版纳傣族,红河哈尼族彝族,2.410833333333333
西宁,果洛藏族,1.1841666666666664
西宁,海东,102.95555555555559
西宁,海北藏族,13.271388888888888
西宁,海南藏族,23.83722222222222
西宁,海西蒙古族藏族,13.30472222222222
西宁,玉树藏族,1.8016666666666663
西宁,黄南藏族,5.321111111111112
西安,咸阳,2680.500000000002
西安,商洛,106.52222222222224
西安,安康,44.417777777777765
西安,宝鸡,126.15916666666664
西安,延安,47.55694444444444
西安,榆林,26.658055555555553
西安,汉中,39.033611111111114
西安,渭南,734.9233333333335
西安,铜川,66.335
许昌,南阳,36.03972222222223
许昌,周口,60.811388888888885
许昌,平顶山,103.73138888888884
许昌,开封,50.2388888888889
许昌,新乡,1.298888888888889
许昌,洛阳,16.404999999999998
许昌,漯河,70.44583333333334
许昌,郑州,627.6836111111112
许昌,驻马店,23.749722222222214
贵港,北海,5.948611111111111
贵港,南宁,121.04055555555554
贵港,崇左,3.316388888888889
贵港,来宾,37.316111111111105
贵港,柳州,27.48666666666667
贵港,桂林,14.785555555555558
贵港,梧州,47.236666666666665
贵港,河池,12.658333333333328
贵港,玉林,76.37972222222223
贵港,百色,13.919722222222225
贵港,贺州,4.787500000000001
贵港,钦州,18.889999999999993
贵阳,六盘水,37.059444444444466
贵阳,安顺,286.79388888888894
贵阳,毕节,238.2247222222222
贵阳,遵义,159.2486111111111
贵阳,铜仁,46.22777777777778
贵阳,黔东南苗族侗族,47.436944444444464
贵阳,黔南布依族苗族,648.463333333333
贵阳,黔西南布依族苗族,35.13083333333334
贺州,南宁,5.146666666666666
贺州,柳州,6.053333333333331
贺州,桂林,43.79027777777779
贺州,梧州,31.175833333333323
贺州,玉林,0.06916666666666668
贺州,贵港,2.1327777777777777
资阳,内江,109.24555555555561
资阳,南充,0.7416666666666668
资阳,德阳,0.4675
资阳,成都,712.2049999999995
资阳,眉山,43.681944444444454
资阳,遂宁,56.21500000000002
资阳,重庆,70.79944444444445
赣州,上饶,15.882777777777775
赣州,东莞,21.365555555555556
赣州,九江,15.019166666666672
赣州,南昌,29.13
赣州,吉安,90.62916666666668
赣州,宜春,26.084166666666675
赣州,抚州,58.93694444444443
赣州,新余,6.714722222222224
赣州,景德镇,3.950277777777777
赣州,深圳,14.04277777777778
赣州,萍乡,3.9433333333333347
赣州,鹰潭,8.874722222222227
赤峰,乌兰察布,2.3083333333333327
赤峰,乌海,0.03416666666666667
赤峰,兴安盟,5.072222222222222
赤峰,包头,1.0925000000000005
赤峰,呼伦贝尔,1.2527777777777778
赤峰,呼和浩特,4.461666666666668
赤峰,巴彦淖尔,0.3669444444444445
赤峰,通辽,30.88944444444445
赤峰,鄂尔多斯,0.9066666666666665
赤峰,锡林郭勒盟,14.544166666666666
赤峰,阿拉善盟,0.0011111111111111113
辽源,吉林,4.137499999999999
辽源,四平,9.149444444444445
辽源,延边朝鲜族,0.5136111111111111
辽源,松原,0.7177777777777781
辽源,白城,0.34472222222222215
辽源,白山,1.3633333333333333
辽源,通化,18.002222222222215
辽源,长春,18.505277777777774
辽阳,丹东,0.16611111111111113
辽阳,大连,6.844444444444442
辽阳,抚顺,4.810833333333332
辽阳,本溪,12.006944444444445
辽阳,沈阳,100.12055555555554
辽阳,盘锦,6.8983333333333325
辽阳,营口,12.578333333333335
辽阳,铁岭,0.3461111111111111
辽阳,锦州,4.6894444444444465
辽阳,鞍山,86.95972222222224
达州,南充,59.590000000000025
达州,巴中,36.775833333333324
达州,广安,52.57888888888889
达州,成都,88.80888888888884
达州,重庆,119.5775
运城,临汾,111.00305555555556
运城,吕梁,5.761666666666668
运城,大同,1.0324999999999998
运城,太原,12.03027777777778
运城,忻州,1.736111111111111
运城,晋中,8.456388888888888
运城,晋城,6.344444444444445
运城,朔州,0.24722222222222223
运城,长治,5.172777777777778
运城,阳泉,0.1972222222222222
连云港,南京,6.197777777777777
连云港,南通,29.74555555555555
连云港,宿迁,69.80527777777777
连云港,常州,1.5130555555555556
连云港,徐州,47.603888888888896
连云港,无锡,2.466111111111111
连云港,淮安,62.16472222222223
连云港,盐城,102.26138888888885
连云港,苏州,11.469166666666672
迪庆藏族,丽江,6.959999999999999
迪庆藏族,大理白族,4.334722222222222
迪庆藏族,德宏傣族景颇族,0.003888888888888889
通化,吉林,10.883888888888889
通化,四平,2.7788888888888885
通化,延边朝鲜族,2.5158333333333336
通化,松原,0.591666666666667
通化,白城,0.3375000000000001
通化,白山,16.54388888888889
通化,辽源,12.368055555555559
通化,长春,16.823888888888888
通辽,乌兰察布,0.6280555555555557
通辽,兴安盟,16.47277777777778
通辽,包头,0.38333333333333336
通辽,呼伦贝尔,2.397777777777778
通辽,呼和浩特,1.6455555555555548
通辽,巴彦淖尔,0.0763888888888889
通辽,赤峰,27.43611111111111
通辽,鄂尔多斯,0.362777777777778
通辽,锡林郭勒盟,6.258888888888891
遂宁,南充,112.23777777777775
遂宁,巴中,0.48416666666666663
遂宁,广安,40.833055555555546
遂宁,德阳,22.4925
遂宁,成都,333.36916666666673
遂宁,绵阳,90.63944444444446
遂宁,资阳,52.69055555555555
遂宁,达州,4.614444444444445
遂宁,重庆,57.319166666666675
遵义,六盘水,6.398055555555555
遵义,安顺,12.997222222222222
遵义,毕节,75.38861111111113
遵义,贵阳,177.57249999999996
遵义,铜仁,57.351944444444456
遵义,黔东南苗族侗族,19.679999999999996
遵义,黔南布依族苗族,38.580000000000005
遵义,黔西南布依族苗族,5.555555555555557
邢台,保定,55.79055555555555
邢台,北京,20.920833333333327
邢台,唐山,5.4738888888888875
邢台,天津,12.288611111111113
邢台,廊坊,14.677777777777779
邢台,张家口,2.335277777777778
邢台,沧州,40.667500000000004
邢台,石家庄,360.83499999999987
邢台,秦皇岛,1.1224999999999996
邢台,衡水,116.37000000000003
邢台,邯郸,336.1855555555556
那曲,山南,0.27944444444444444
那曲,拉萨,6.6869444444444435
那曲,日喀则,0.5522222222222223
那曲,昌都,0.7430555555555555
那曲,林芝,0.15583333333333335
那曲,阿里,0.6522222222222223
邯郸,保定,44.96611111111113
邯郸,北京,26.69444444444444
邯郸,唐山,6.416666666666666
邯郸,天津,20.548333333333325
邯郸,廊坊,16.87444444444444
邯郸,张家口,2.3955555555555557
邯郸,承德,0.21138888888888888
邯郸,沧州,19.49944444444444
邯郸,石家庄,100.94777777777782
邯郸,秦皇岛,2.543611111111112
邯郸,衡水,31.88694444444445
邯郸,邢台,277.0216666666667
邵阳,娄底,64.01305555555555
邵阳,常德,3.3997222222222225
邵阳,张家界,0.06944444444444445
邵阳,怀化,45.74472222222224
邵阳,株洲,8.894722222222223
邵阳,永州,32.75944444444443
邵阳,湘潭,14.159722222222221
邵阳,湘西土家族苗族,9.606388888888892
邵阳,益阳,2.232777777777778
邵阳,衡阳,35.5175
邵阳,郴州,1.54
邵阳,长沙,76.96777777777781
郑州,三门峡,24.690555555555544
郑州,信阳,33.63444444444445
郑州,南阳,67.7275
郑州,周口,199.11333333333337
郑州,商丘,115.58777777777777
郑州,安阳,70.3336111111111
郑州,平顶山,126.82277777777782
郑州,开封,763.0927777777779
郑州,新乡,659.6472222222225
郑州,洛阳,242.87750000000003
郑州,济源,14.91833333333333
郑州,漯河,58.744166666666665
郑州,濮阳,38.7327777777778
郑州,焦作,200.75055555555562
郑州,许昌,261.3280555555554
郑州,驻马店,76.55250000000001
郑州,鹤壁,27.57305555555555
郴州,东莞,39.56944444444445
郴州,娄底,1.5797222222222225
郴州,岳阳,5.714444444444443
郴州,常德,3.733333333333333
郴州,广州,33.709722222222226
郴州,株洲,23.583611111111107
郴州,永州,51.835833333333326
郴州,深圳,17.731944444444444
郴州,湘潭,5.378055555555555
郴州,益阳,2.4980555555555553
郴州,衡阳,81.89305555555553
郴州,邵阳,2.1925
郴州,长沙,36.25916666666667
鄂尔多斯,乌兰察布,13.001388888888886
鄂尔多斯,乌海,30.118611111111107
鄂尔多斯,兴安盟,0.15166666666666667
鄂尔多斯,包头,55.0877777777778
鄂尔多斯,呼伦贝尔,0.15166666666666664
鄂尔多斯,呼和浩特,36.768333333333345
鄂尔多斯,巴彦淖尔,19.922777777777785
鄂尔多斯,赤峰,0.8005555555555558
鄂尔多斯,通辽,0.3197222222222223
鄂尔多斯,锡林郭勒盟,0.6111111111111114
鄂尔多斯,阿拉善盟,4.264444444444443
鄂州,咸宁,2.576666666666667
鄂州,孝感,0.15166666666666667
鄂州,武汉,225.68361111111102
鄂州,黄冈,54.84944444444446
鄂州,黄石,70.20666666666662
酒泉,兰州,4.139166666666665
酒泉,嘉峪关,54.45083333333332
酒泉,天水,0.4886111111111111
酒泉,定西,0.5344444444444445
酒泉,平凉,0.08722222222222223
酒泉,张掖,20.229166666666664
酒泉,武威,4.9172222222222235
酒泉,白银,0.08444444444444443
酒泉,金昌,1.6280555555555554
重庆,乐山,11.434444444444447
重庆,内江,49.98138888888889
重庆,南充,74.93055555555557
重庆,宜宾,40.52527777777779
重庆,广安,224.5574999999999
重庆,德阳,11.039444444444449
重庆,成都,152.46611111111113
重庆,泸州,95.09000000000002
重庆,眉山,6.985833333333333
重庆,绵阳,21.272500000000004
重庆,自贡,29.077500000000004
重庆,资阳,48.7961111111111
重庆,达州,120.7425
重庆,遂宁,56.62388888888891
金华,上饶,2.9266666666666667
金华,丽水,99.84972222222217
金华,台州,125.87527777777781
金华,嘉兴,38.8811111111111
金华,宁波,187.63250000000005
金华,杭州,617.3127777777779
金华,温州,66.66805555555554
金华,湖州,21.109444444444446
金华,绍兴,310.7652777777776
金华,舟山,5.009444444444442
金华,衢州,116.61916666666664
金昌,兰州,4.231944444444442
金昌,嘉峪关,1.171666666666667
金昌,张掖,13.609722222222219
金昌,武威,18.669444444444434
金昌,白银,0.008888888888888889
金昌,酒泉,4.380555555555553
钦州,北海,51.62777777777777
钦州,南宁,104.37277777777777
钦州,崇左,12.777777777777777
钦州,柳州,1.1080555555555558
钦州,桂林,0.4152777777777778
钦州,河池,0.14305555555555555
钦州,玉林,25.690277777777776
钦州,百色,7.345277777777778
钦州,贵港,13.000000000000005
钦州,防城港,48.95472222222224
铁岭,大连,3.280277777777778
铁岭,抚顺,13.535277777777779
铁岭,沈阳,128.45861111111108
铁岭,盘锦,1.0450000000000002
铁岭,营口,2.5138888888888897
铁岭,葫芦岛,0.13027777777777777
铁岭,锦州,4.0072222222222225
铁岭,阜新,1.0116666666666667
铁岭,鞍山,6.151111111111112
铁门关,巴音郭楞蒙古,10.855277777777777
铜仁,六盘水,3.4927777777777775
铜仁,安顺,5.8969444444444425
铜仁,毕节,15.65416666666667
铜仁,贵阳,47.064166666666644
铜仁,遵义,57.492499999999986
铜仁,黔东南苗族侗族,34.638611111111096
铜仁,黔南布依族苗族,15.148333333333337
铜仁,黔西南布依族苗族,2.9952777777777766
铜川,咸阳,26.773333333333323
铜川,商洛,1.9219444444444445
铜川,安康,0.6394444444444443
铜川,宝鸡,1.8991666666666667
铜川,延安,28.16611111111111
铜川,榆林,12.039722222222228
铜川,汉中,1.0958333333333334
铜川,渭南,21.718333333333323
铜川,西安,62.5113888888889
铜陵,六安,0.26166666666666666
铜陵,合肥,50.84666666666666
铜陵,安庆,45.320000000000014
铜陵,宣城,4.844444444444444
铜陵,池州,63.69555555555554
铜陵,芜湖,49.091944444444444
铜陵,黄山,3.5619444444444444
银川,中卫,34.6972222222222
银川,吴忠,126.55166666666672
银川,固原,17.399444444444445
银川,石嘴山,93.44722222222221
锡林郭勒盟,乌兰察布,10.283888888888887
锡林郭勒盟,兴安盟,3.5083333333333337
锡林郭勒盟,包头,1.6108333333333336
锡林郭勒盟,呼伦贝尔,0.9980555555555554
锡林郭勒盟,呼和浩特,8.53416666666667
锡林郭勒盟,巴彦淖尔,0.5227777777777779
锡林郭勒盟,赤峰,13.562499999999998
锡林郭勒盟,通辽,6.969444444444444
锡林郭勒盟,鄂尔多斯,0.9058333333333329
锦州,大连,8.513333333333332
锦州,抚顺,0.07138888888888889
锦州,朝阳,31.82805555555557
锦州,沈阳,67.41222222222221
锦州,盘锦,55.21527777777779
锦州,营口,11.766111111111114
锦州,葫芦岛,90.47111111111107
锦州,辽阳,4.57361111111111
锦州,铁岭,4.84138888888889
锦州,阜新,39.94888888888889
锦州,鞍山,21.003888888888888
镇江,上海,5.085277777777778
镇江,南京,1148.1994444444451
镇江,宿迁,0.6672222222222223
镇江,常州,534.4019444444448
镇江,扬州,161.66416666666672
镇江,无锡,192.8333333333332
镇江,泰州,54.68055555555557
镇江,淮安,0.2619444444444444
镇江,苏州,116.67138888888891
长春,吉林,94.00222222222216
长春,四平,83.76222222222225
长春,延边朝鲜族,9.1525
长春,松原,88.75527777777778
长春,白城,19.553333333333335
长春,白山,9.91638888888889
长春,辽源,20.56277777777778
长春,通化,18.572222222222223
长沙,娄底,113.91138888888888
长沙,岳阳,370.47888888888895
长沙,常德,131.7227777777778
长沙,张家界,19.495000000000005
长沙,怀化,25.412222222222233
长沙,株洲,275.72833333333335
长沙,永州,29.356111111111105
长沙,湘潭,496.85777777777764
长沙,湘西土家族苗族,17.85638888888889
长沙,益阳,295.3072222222224
长沙,衡阳,99.44027777777778
长沙,邵阳,75.29333333333332
长沙,郴州,29.54222222222223
长治,临汾,27.422777777777785
长治,吕梁,11.224722222222226
长治,大同,1.586944444444444
长治,太原,41.520277777777785
长治,忻州,3.9744444444444453
长治,晋中,34.720277777777795
长治,晋城,52.71249999999999
长治,朔州,1.4813888888888889
长治,运城,8.258055555555558
长治,阳泉,2.5602777777777783
阜新,大连,0.5283333333333333
阜新,朝阳,15.41777777777778
阜新,沈阳,48.84861111111111
阜新,盘锦,0.3169444444444445
阜新,葫芦岛,6.077500000000001
阜新,铁岭,2.0427777777777782
阜新,锦州,39.417222222222215
阜阳,亳州,136.86499999999998
阜阳,六安,47.21861111111114
阜阳,合肥,80.71305555555556
阜阳,安庆,0.29638888888888887
阜阳,宿州,11.048055555555555
阜阳,池州,1.3475000000000001
阜阳,淮南,47.85083333333334
阜阳,滁州,4.567777777777778
阜阳,芜湖,2.266388888888889
阜阳,蚌埠,16.338333333333335
阜阳,黄山,0.02861111111111111
防城港,北海,6.598611111111111
防城港,南宁,33.206388888888895
防城港,崇左,10.793611111111113
防城港,百色,0.18444444444444444
防城港,钦州,32.06527777777778
阳江,东莞,17.158055555555556
阳江,佛山,17.918055555555554
阳江,广州,74.77583333333334
阳江,江门,14.54638888888889
阳江,深圳,15.585833333333335
阳江,湛江,90.03111111111112
阳江,茂名,170.03500000000003
阳泉,临汾,1.9497222222222224
阳泉,吕梁,4.869722222222221
阳泉,大同,0.7188888888888888
阳泉,太原,37.31722222222222
阳泉,忻州,11.040555555555551
阳泉,晋中,35.54222222222222
阳泉,晋城,0.015277777777777779
阳泉,朔州,0.11888888888888889
阳泉,运城,1.3333333333333328
阳泉,长治,1.7680555555555555
阿克苏,乌鲁木齐,3.3788888888888886
阿克苏,伊犁哈萨克,0.36833333333333335
阿克苏,吐鲁番,0.04472222222222222
阿克苏,和田,4.25138888888889
阿克苏,哈密,0.3344444444444445
阿克苏,喀什,12.103611111111109
阿克苏,图木舒克,2.6138888888888885
阿克苏,巴音郭楞蒙古,17.419444444444448
阿克苏,昌吉回族,0.006388888888888889
阿克苏,阿拉尔,19.585833333333333
阿勒泰,乌鲁木齐,3.146944444444444
阿勒泰,伊犁哈萨克,0.08861111111111111
阿勒泰,克拉玛依,0.015555555555555557
阿勒泰,北屯,8.020555555555555
阿勒泰,塔城,0.02861111111111111
阿勒泰,昌吉回族,1.3355555555555552
阿坝藏族羌族,成都,63.69861111111114
阿坝藏族羌族,甘孜藏族,2.6513888888888886
阿拉善盟,乌兰察布,0.2302777777777778
阿拉善盟,乌海,12.759166666666665
阿拉善盟,包头,1.13
阿拉善盟,呼和浩特,1.2
阿拉善盟,巴彦淖尔,7.145833333333335
阿拉善盟,鄂尔多斯,4.085833333333333
阿拉尔,和田,0.3072222222222222
阿拉尔,巴音郭楞蒙古,0.04222222222222223
阿拉尔,阿克苏,15.726944444444452
阿里,山南,0.028333333333333332
阿里,拉萨,0.2372222222222223
阿里,日喀则,0.33444444444444443
阿里,昌都,0.005555555555555557
阿里,林芝,0.0027777777777777783
阿里,那曲,0.19027777777777777
陇南,临夏回族,0.43527777777777776
陇南,兰州,11.070833333333333
陇南,天水,22.355555555555554
陇南,定西,8.052777777777777
陇南,平凉,1.0408333333333335
陇南,武威,0.48861111111111116
陇南,甘南藏族,3.3761111111111104
陇南,白银,0.5036111111111112
陇南,酒泉,0.44250000000000006
陵水黎族自治县,万宁,20.455833333333327
陵水黎族自治县,三亚,103.5111111111111
陵水黎族自治县,乐东黎族自治县,0.4666666666666666
陵水黎族自治县,五指山,1.5916666666666666
陵水黎族自治县,保亭黎族苗族自治县,9.287499999999998
陵水黎族自治县,儋州,1.422222222222222
陵水黎族自治县,海口,13.469722222222222
陵水黎族自治县,琼海,6.085555555555555
随州,十堰,1.8980555555555556
随州,孝感,38.54861111111111
随州,武汉,58.076666666666654
随州,荆门,6.229444444444444
随州,襄阳,43.031388888888884
随州,黄冈,0.23416666666666666
雅安,乐山,13.252777777777778
雅安,凉山彝族,47.039166666666674
雅安,成都,303.8794444444443
雅安,攀枝花,0.21222222222222226
雅安,甘孜藏族,27.21638888888889
雅安,眉山,50.28250000000005
青岛,东营,0.5672222222222222
青岛,临沂,71.0608333333333
青岛,威海,50.91805555555556
青岛,德州,1.3975000000000004
青岛,日照,89.40583333333336
青岛,枣庄,1.4502777777777776
青岛,泰安,9.359722222222224
青岛,济南,38.969166666666666
青岛,济宁,16.28611111111112
青岛,淄博,27.295833333333334
青岛,滨州,2.1825
青岛,潍坊,481.4977777777778
青岛,烟台,251.40416666666667
青岛,聊城,1.0041666666666667
青岛,菏泽,11.182777777777776
鞍山,丹东,14.040555555555557
鞍山,大连,18.513611111111107
鞍山,抚顺,5.0172222222222205
鞍山,朝阳,0.5588888888888889
鞍山,本溪,6.0124999999999975
鞍山,沈阳,89.355
鞍山,盘锦,42.31916666666667
鞍山,营口,58.478611111111114
鞍山,葫芦岛,8.330277777777777
鞍山,辽阳,81.18833333333335
鞍山,铁岭,6.8774999999999995
鞍山,锦州,21.94999999999999
鞍山,阜新,0.045
韶关,东莞,84.92722222222221
韶关,佛山,18.511111111111113
韶关,广州,198.02638888888887
韶关,惠州,2.6733333333333333
韶关,深圳,51.25694444444444
韶关,清远,32.70194444444445
香港特别行政区,东莞,0.33444444444444454
香港特别行政区,中山,0.09861111111111118
香港特别行政区,佛山,0.034722222222222224
香港特别行政区,广州,0.1636111111111111
香港特别行政区,惠州,0.1383333333333334
香港特别行政区,江门,0.028888888888888888
香港特别行政区,深圳,2.6244444444444444
香港特别行政区,珠海,0.18777777777777788
马鞍山,上海,3.2625
马鞍山,亳州,0.6422222222222222
马鞍山,六安,10.979722222222222
马鞍山,南京,156.50472222222217
马鞍山,合肥,138.42000000000004
马鞍山,安庆,0.13972222222222222
马鞍山,宣城,12.85638888888889
马鞍山,池州,0.2811111111111111
马鞍山,淮南,0.49611111111111117
马鞍山,滁州,27.896666666666672
马鞍山,芜湖,241.51722222222224
马鞍山,苏州,1.4766666666666666
马鞍山,蚌埠,0.24
马鞍山,阜阳,3.719722222222223
驻马店,信阳,106.74861111111116
驻马店,南阳,63.07805555555556
驻马店,周口,80.67694444444444
驻马店,平顶山,29.69138888888889
驻马店,洛阳,1.6580555555555554
驻马店,漯河,65.70000000000002
驻马店,许昌,0.5141666666666667
驻马店,郑州,85.03777777777776
鸡西,七台河,4.611944444444445
鸡西,佳木斯,2.7986111111111107
鸡西,双鸭山,3.1647222222222213
鸡西,哈尔滨,5.220833333333331
鸡西,大庆,0.035555555555555556
鸡西,牡丹江,7.125277777777775
鸡西,绥化,0.38166666666666665
鸡西,鹤岗,0.14555555555555558
鸡西,黑河,0.003333333333333334
鸡西,齐齐哈尔,0.017222222222222226
鹤壁,安阳,109.60944444444443
鹤壁,新乡,49.14277777777779
鹤壁,濮阳,30.051388888888905
鹤壁,郑州,36.72388888888887
鹤岗,伊春,2.438888888888889
鹤岗,佳木斯,13.52916666666667
鹤岗,双鸭山,1.218333333333334
鹤岗,哈尔滨,2.365555555555556
鹤岗,牡丹江,0.005555555555555557
鹤岗,绥化,0.8844444444444444
鹤岗,鸡西,0.2975
鹤岗,黑河,0.06277777777777778
鹤岗,齐齐哈尔,0.09972222222222221
鹰潭,上饶,66.23305555555557
鹰潭,九江,2.2633333333333328
鹰潭,南昌,22.565277777777773
鹰潭,吉安,4.338333333333333
鹰潭,宜春,6.484444444444443
鹰潭,抚州,40.851111111111095
鹰潭,景德镇,8.787777777777773
鹰潭,萍乡,0.09694444444444444
鹰潭,赣州,9.288333333333334
黄冈,咸宁,10.309999999999997
黄冈,孝感,22.739166666666662
黄冈,宜昌,1.7105555555555552
黄冈,恩施土家族苗族,0.13416666666666666
黄冈,武汉,444.5175000000002
黄冈,荆州,6.261111111111114
黄冈,襄阳,5.861666666666669
黄冈,鄂州,40.95277777777776
黄冈,随州,0.30972222222222223
黄冈,黄石,54.06638888888889
黄南藏族,果洛藏族,0.4691666666666666
黄南藏族,海东,2.531944444444444
黄南藏族,海北藏族,0.11583333333333337
黄南藏族,海南藏族,1.590833333333333
黄南藏族,海西蒙古族藏族,0.21250000000000008
黄南藏族,玉树藏族,0.027500000000000004
黄南藏族,西宁,3.654722222222222
黄山,合肥,11.539722222222222
黄山,安庆,2.679722222222222
黄山,宣城,28.657777777777778
黄山,池州,7.531111111111113
黄山,芜湖,0.33055555555555555
黄石,咸宁,26.37777777777777
黄石,恩施土家族苗族,0.3119444444444444
黄石,武汉,100.60138888888888
黄石,鄂州,58.15138888888888
黄石,黄冈,49.823333333333316
黑河,伊春,0.8838888888888891
黑河,佳木斯,0.3627777777777778
黑河,哈尔滨,5.2138888888888895
黑河,大兴安岭,1.4147222222222224
黑河,大庆,1.1127777777777779
黑河,牡丹江,0.004444444444444444
黑河,绥化,3.6836111111111105
黑河,鸡西,0.0008333333333333334
黑河,齐齐哈尔,10.888333333333334
黔东南苗族侗族,六盘水,5.045555555555558
黔东南苗族侗族,安顺,11.926111111111112
黔东南苗族侗族,毕节,10.183333333333335
黔东南苗族侗族,贵阳,56.235277777777796
黔东南苗族侗族,遵义,20.683888888888895
黔东南苗族侗族,铜仁,38.88694444444446
黔东南苗族侗族,黔南布依族苗族,85.31861111111111
黔东南苗族侗族,黔西南布依族苗族,7.31361111111111
黔南布依族苗族,六盘水,9.254166666666668
黔南布依族苗族,安顺,44.44416666666667
黔南布依族苗族,毕节,22.245833333333326
黔南布依族苗族,贵阳,624.0141666666668
黔南布依族苗族,遵义,39.965277777777786
黔南布依族苗族,铜仁,16.566944444444452
黔南布依族苗族,黔东南苗族侗族,89.87027777777782
黔南布依族苗族,黔西南布依族苗族,20.56694444444444
黔西南布依族苗族,六盘水,31.519444444444442
黔西南布依族苗族,安顺,31.213055555555552
黔西南布依族苗族,毕节,6.804722222222222
黔西南布依族苗族,贵阳,30.87194444444444
黔西南布依族苗族,遵义,4.047499999999999
黔西南布依族苗族,铜仁,1.7144444444444438
黔西南布依族苗族,黔东南苗族侗族,2.6825
黔西南布依族苗族,黔南布依族苗族,10.347777777777774
齐齐哈尔,伊春,0.6358333333333334
齐齐哈尔,佳木斯,0.5258333333333336
齐齐哈尔,双鸭山,0.06833333333333333
齐齐哈尔,哈尔滨,14.918055555555556
齐齐哈尔,大兴安岭,1.2138888888888888
齐齐哈尔,大庆,19.098055555555558
齐齐哈尔,牡丹江,0.3694444444444446
齐齐哈尔,绥化,11.164722222222219
齐齐哈尔,鸡西,0.09638888888888891
齐齐哈尔,鹤岗,0.060277777777777784
齐齐哈尔,黑河,13.195000000000002
龙岩,三明,21.604166666666664
