real_value,form_city_code,to_city_code
6.856666666666665,150700,152200
0.22500000000000003,150700,150100
0.6816666666666666,150700,150400
1.124722222222222,150700,150500
0.010000000000000002,150700,150600
0.40277777777777785,150700,152500
67.45861111111111,150100,150900
2.3786111111111112,150100,150300
0.586111111111111,150100,152200
55.77083333333333,150100,150200
0.3055555555555557,150100,150700
11.37305555555556,150100,150800
2.8288888888888897,150100,150400
1.281111111111111,150100,150500
44.425555555555555,150100,150600
5.603055555555556,150100,152500
0.9188888888888888,150100,152900
0.5236111111111112,653200,650100
6.620555555555557,653200,653100
4.420833333333333,653200,
2.144166666666667,653200,659009
2.3130555555555556,653200,652900
0.018055555555555557,653200,659002
8.735277777777782,421200,420900
0.6052777777777778,421200,
141.35833333333326,421200,420100
13.548055555555555,421200,421000
11.872777777777783,421200,421100
28.250000000000004,421200,420200
18.320555555555554,610400,611000
8.191666666666666,610400,610900
98.87027777777779,610400,610300
21.849722222222233,610400,610600
14.295000000000003,610400,610800
10.433888888888895,610400,610700
81.56583333333336,610400,610500
2744.4677777777765,610400,610100
38.79,610400,610200
24.072222222222234,650500,650100
1.5925000000000005,650500,
10.095833333333331,650500,650400
0.23583333333333334,650500,653200
2.592222222222222,650500,653100
5.056944444444446,650500,
9.082500000000003,650500,
0.03222222222222222,650500,659001
3.3747222222222217,650500,652900
11.135000000000005,230100,230900
9.011944444444445,230100,230700
26.725,230100,230800
8.491666666666665,230100,230500
0.7250000000000001,230100,232700
33.672777777777775,230100,230600
15.518888888888888,230100,231000
120.14361111111117,230100,231200
8.74111111111111,230100,230300
4.795277777777778,230100,230400
7.984444444444446,230100,231100
17.32500000000001,230100,230200
54.234999999999985,130200,130600
52.86916666666668,130200,110000
412.44027777777774,130200,120000
109.62500000000001,130200,131000
5.663055555555555,130200,130700
96.61833333333334,130200,130800
116.50611111111114,130200,130900
23.579722222222223,130200,130100
255.3755555555556,130200,130300
9.775555555555552,130200,131100
4.238888888888889,130200,130500
11.410833333333334,130200,130400
104.36972222222218,411400,411600
79.18472222222225,411400,410200
2.1044444444444443,411400,410700
2.086111111111111,411400,410300
123.50750000000004,411400,410100
20.188888888888894,611000,610400
14.510277777777778,611000,610900
3.8433333333333346,611000,610300
1.9361111111111107,611000,610600
1.451388888888889,611000,610800
1.171388888888889,611000,610700
11.445555555555554,611000,610500
120.00611111111112,611000,610100
1.2224999999999995,611000,610200
1.2155555555555555,653100,650100
9.384722222222223,653100,
0.0022222222222222227,653100,650400
4.952499999999999,653100,653200
6.0408333333333335,653100,659003
1.8219444444444446,653100,
0.0027777777777777783,653100,
7.688055555555555,653100,652900
797.7302777777771,330400,310000
5.596666666666667,330400,331100
32.260833333333345,330400,331000
247.97027777777782,330400,330200
2134.9627777777787,330400,330100
22.66361111111111,330400,330300
344.5816666666669,330400,330500
209.15249999999997,330400,330600
13.014444444444445,330400,330900
477.51611111111106,330400,320500
10.83361111111111,330400,330800
48.27361111111111,330400,330700
0.8102777777777778,620200,620100
4.684444444444444,620200,620700
0.3983333333333334,620200,620600
42.36972222222225,620200,620900
6.056111111111112,220300,220200
0.8944444444444445,220300,
15.066388888888886,220300,220700
6.985833333333332,220300,220800
2.0313888888888885,220300,220600
10.446666666666662,220300,220400
4.596111111111111,220300,220500
81.50527777777778,220300,220100
19.128611111111116,640400,640500
10.720277777777776,640400,640300
1.4452777777777779,640400,640200
