,from_city_code,to_city_code,forecast,from_city_longitude,from_city_latitude,from_city_name,to_city_longitude,to_city_latitude,to_city_name
192,320600,321100,0.06986068189144135,121.0443682,32.18304405,南通市,119.45292240000002,32.01570779,镇江市
193,320500,321100,0.05870674550533295,120.6558596,31.38349196,苏州市,119.45292240000002,32.01570779,镇江市
194,321200,321100,0.12589053809642792,120.0563571,32.57097365,泰州市,119.45292240000002,32.01570779,镇江市
195,320200,321100,0.11185082048177719,120.0756925,31.52400065,无锡市,119.45292240000002,32.01570779,镇江市
196,320900,321100,0.0849025547504425,120.1948612,33.51415001,盐城市,119.45292240000002,32.01570779,镇江市
197,321000,321100,0.13936160504817963,119.474472,32.73729539,扬州市,119.45292240000002,32.01570779,镇江市
198,321100,321100,7.647178108527442e-07,119.45292240000002,32.01570779,镇江市,119.45292240000002,32.01570779,镇江市
199,310000,321100,0.030902614817023277,121.4841515,31.21193692,上海市,119.45292240000002,32.01570779,镇江市
200,330100,321100,0.021789558231830597,119.4708146,29.89986219,杭州市,119.45292240000002,32.01570779,镇江市
201,330500,321100,0.04761362820863724,119.8687764,30.74481198,湖州市,119.45292240000002,32.01570779,镇江市
202,330400,321100,0.026820136234164238,120.7790269,30.62192563,嘉兴市,119.45292240000002,32.01570779,镇江市
203,330700,321100,0.009517415426671505,119.9522159,29.11710724,金华市,119.45292240000002,32.01570779,镇江市
204,330200,321100,0.008455234579741955,121.4789837,29.73047805,宁波市,119.45292240000002,32.01570779,镇江市
205,330600,321100,0.011630382388830185,120.6365604,29.7346077,绍兴市,119.45292240000002,32.01570779,镇江市
206,331000,321100,0.005244202446192503,121.1372207,28.75727043,台州市,119.45292240000002,32.01570779,镇江市
207,330900,321100,0.00992332212626934,122.1820674,30.1180369,舟山市,119.45292240000002,32.01570779,镇江市
208,340800,340500,0.055363334715366364,116.4859918,30.57552958,安庆市,118.3652036,31.63860487,马鞍山市
209,341700,340500,0.05874057114124298,117.3641746,30.28325848,池州市,118.3652036,31.63860487,马鞍山市
210,341100,340500,0.13678541779518127,118.10233329999998,32.54422643,滁州市,118.3652036,31.63860487,马鞍山市
211,340100,340500,0.14777331054210663,117.3550905,31.76262308,合肥市,118.3652036,31.63860487,马鞍山市
212,340500,340500,1.3913755765315727e-06,118.3652036,31.63860487,马鞍山市,118.3652036,31.63860487,马鞍山市
213,340700,340500,0.09634515643119812,117.5556273,30.88462337,铜陵市,118.3652036,31.63860487,马鞍山市
214,340200,340500,0.14586204290390015,118.1348385,31.16236504,芜湖市,118.3652036,31.63860487,马鞍山市
215,341800,340500,0.0800730362534523,118.8517787,30.68569806,宣城市,118.3652036,31.63860487,马鞍山市
216,320400,340500,0.07031899690628052,119.6365424,31.62492091,常州市,118.3652036,31.63860487,马鞍山市
217,320100,340500,0.11594605445861816,118.8427656,31.92759114,南京市,118.3652036,31.63860487,马鞍山市
218,320600,340500,0.015862375497817993,121.0443682,32.18304405,南通市,118.3652036,31.63860487,马鞍山市
219,320500,340500,0.018329760059714317,120.6558596,31.38349196,苏州市,118.3652036,31.63860487,马鞍山市
220,321200,340500,0.03090313822031021,120.0563571,32.57097365,泰州市,118.3652036,31.63860487,马鞍山市
221,320200,340500,0.03859303146600723,120.0756925,31.52400065,无锡市,118.3652036,31.63860487,马鞍山市
222,320900,340500,0.025154197588562965,120.1948612,33.51415001,盐城市,118.3652036,31.63860487,马鞍山市
223,321000,340500,0.0487561859190464,119.474472,32.73729539,扬州市,118.3652036,31.63860487,马鞍山市
224,321100,340500,0.07289694249629974,119.45292240000002,32.01570779,镇江市,118.3652036,31.63860487,马鞍山市
225,310000,340500,0.009459348395466805,121.4841515,31.21193692,上海市,118.3652036,31.63860487,马鞍山市
226,330100,340500,0.026201950386166573,119.4708146,29.89986219,杭州市,118.3652036,31.63860487,马鞍山市
227,330500,340500,0.03228455409407616,119.8687764,30.74481198,湖州市,118.3652036,31.63860487,马鞍山市
228,330400,340500,0.01236073486506939,120.7790269,30.62192563,嘉兴市,118.3652036,31.63860487,马鞍山市
229,330700,340500,0.0102554215118289,119.9522159,29.11710724,金华市,118.3652036,31.63860487,马鞍山市
230,330200,340500,0.004549092147499323,121.4789837,29.73047805,宁波市,118.3652036,31.63860487,马鞍山市
231,330600,340500,0.00821629073470831,120.6365604,29.7346077,绍兴市,118.3652036,31.63860487,马鞍山市
232,331000,340500,0.004009243566542864,121.1372207,28.75727043,台州市,118.3652036,31.63860487,马鞍山市
233,330900,340500,0.004123080056160688,122.1820674,30.1180369,舟山市,118.3652036,31.63860487,马鞍山市
234,340800,330100,0.019640369340777397,116.4859918,30.57552958,安庆市,119.4708146,29.89986219,杭州市
235,341700,330100,0.04219895228743553,117.3641746,30.28325848,池州市,119.4708146,29.89986219,杭州市
236,341100,330100,0.007918751798570156,118.10233329999998,32.54422643,滁州市,119.4708146,29.89986219,杭州市
237,340100,330100,0.011974558234214783,117.3550905,31.76262308,合肥市,119.4708146,29.89986219,杭州市
238,340500,330100,0.01837306283414364,118.3652036,31.63860487,马鞍山市,119.4708146,29.89986219,杭州市
239,340700,330100,0.02639804594218731,117.5556273,30.88462337,铜陵市,119.4708146,29.89986219,杭州市
240,340200,330100,0.029260655865073204,118.1348385,31.16236504,芜湖市,119.4708146,29.89986219,杭州市
241,341800,330100,0.09449322521686554,118.8517787,30.68569806,宣城市,119.4708146,29.89986219,杭州市
242,320400,330100,0.028416765853762627,119.6365424,31.62492091,常州市,119.4708146,29.89986219,杭州市
243,320100,330100,0.014873682521283627,118.8427656,31.92759114,南京市,119.4708146,29.89986219,杭州市
244,320600,330100,0.010502850636839867,121.0443682,32.18304405,南通市,119.4708146,29.89986219,杭州市
245,320500,330100,0.0251018013805151,120.6558596,31.38349196,苏州市,119.4708146,29.89986219,杭州市
246,321200,330100,0.0072820172645151615,120.0563571,32.57097365,泰州市,119.4708146,29.89986219,杭州市
247,320200,330100,0.028346804901957512,120.0756925,31.52400065,无锡市,119.4708146,29.89986219,杭州市
248,320900,330100,0.004357832483947277,120.1948612,33.51415001,盐城市,119.4708146,29.89986219,杭州市
249,321000,330100,0.006485869642347097,119.474472,32.73729539,扬州市,119.4708146,29.89986219,杭州市
250,321100,330100,0.01455739326775074,119.45292240000002,32.01570779,镇江市,119.4708146,29.89986219,杭州市
251,310000,330100,0.02147866040468216,121.4841515,31.21193692,上海市,119.4708146,29.89986219,杭州市
252,330100,330100,2.148780424704455e-07,119.4708146,29.89986219,杭州市,119.4708146,29.89986219,杭州市
253,330500,330100,0.08808287978172302,119.8687764,30.74481198,湖州市,119.4708146,29.89986219,杭州市
254,330400,330100,0.05525616928935051,120.7790269,30.62192563,嘉兴市,119.4708146,29.89986219,杭州市
255,330700,330100,0.19694098830223083,119.9522159,29.11710724,金华市,119.4708146,29.89986219,杭州市
256,330200,330100,0.04619278386235237,121.4789837,29.73047805,宁波市,119.4708146,29.89986219,杭州市
257,330600,330100,0.106940358877182,120.6365604,29.7346077,绍兴市,119.4708146,29.89986219,杭州市
258,331000,330100,0.06779438257217407,121.1372207,28.75727043,台州市,119.4708146,29.89986219,杭州市
259,330900,330100,0.026556065306067467,122.1820674,30.1180369,舟山市,119.4708146,29.89986219,杭州市
260,340800,310000,0.0017790821148082614,116.4859918,30.57552958,安庆市,121.4841515,31.21193692,上海市
261,341700,310000,0.0030489673372358084,117.3641746,30.28325848,池州市,121.4841515,31.21193692,上海市
262,341100,310000,0.005330041982233524,118.10233329999998,32.54422643,滁州市,121.4841515,31.21193692,上海市
263,340100,310000,0.002956059295684099,117.3550905,31.76262308,合肥市,121.4841515,31.21193692,上海市
